athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
247676,SEBASTIAN,JULIA,01/01/1993,F,ARGENTINA,ARG,35,5,7,786,0.71,32.28,1,32.28,50,1032,PRE,50,1,BREAST,32.28
243256,MKHITARYAN,VAHAN,01/01/1996,M,Armenia,ARM,19,3,4,691,0.75,53.06,1,25.2,50,1013,PRE,100,1,FREE,25.2
243256,MKHITARYAN,VAHAN,01/01/1996,M,Armenia,ARM,19,3,4,691,0.75,53.06,2,53.06,100,1013,PRE,100,1,FREE,27.86
243256,MKHITARYAN,VAHAN,01/01/1996,M,Armenia,ARM,27,6,9,700,0.69,23.58,1,23.58,50,1000,PRE,50,1,FREE,23.58
243265,VASILYAN,MONIKA,01/01/1995,F,Armenia,ARM,22,3,3,684,0.8,59.08,1,28.3,50,1000,PRE,100,1,FREE,28.3
243265,VASILYAN,MONIKA,01/01/1995,F,Armenia,ARM,22,3,3,684,0.8,59.08,2,59.08,100,1000,PRE,100,1,FREE,30.78
243265,VASILYAN,MONIKA,01/01/1995,F,Armenia,ARM,33,4,3,642,0.75,27.5,1,27.5,50,1000,PRE,50,1,FREE,27.5
243266,PLAVCHYAN,KHACHIK,01/01/1991,M,Armenia,ARM,10,3,2,655,0.59,59.79,1,28.78,50,1014,PRE,100,1,BACK,28.78
243266,PLAVCHYAN,KHACHIK,01/01/1991,M,Armenia,ARM,10,3,2,655,0.59,59.79,2,59.79,100,1014,PRE,100,1,BACK,31.01
243266,PLAVCHYAN,KHACHIK,01/01/1991,M,Armenia,ARM,34,3,3,634,0.65,27.97,1,27.97,50,1018,PRE,50,1,BACK,27.97
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,12,2,7,696,0.74,115.08,1,27.53,50,1047,PRE,200,1,FREE,27.53
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,12,2,7,696,0.74,115.08,2,56.38,100,1047,PRE,200,1,FREE,28.85
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,12,2,7,696,0.74,115.08,3,85.89,150,1047,PRE,200,1,FREE,29.51
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,12,2,7,696,0.74,115.08,4,115.08,200,1047,PRE,200,1,FREE,29.19
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,19,4,5,731,0.72,52.07,1,25.17,50,1013,PRE,100,1,FREE,25.17
244047,LE GRAND,JEMAL EMMANUEL,01/01/1994,M,ARUBA,ARU,19,4,5,731,0.72,52.07,2,52.07,100,1013,PRE,100,1,FREE,26.9
244049,PONSON,ALLYSON ROXANNE,01/01/1995,F,ARUBA,ARU,22,3,5,701,0.77,58.61,1,28.36,50,1000,PRE,100,1,FREE,28.36
244049,PONSON,ALLYSON ROXANNE,01/01/1995,F,ARUBA,ARU,22,3,5,701,0.77,58.61,2,58.61,100,1000,PRE,100,1,FREE,30.25
244049,PONSON,ALLYSON ROXANNE,01/01/1995,F,ARUBA,ARU,33,5,7,737,0.73,26.27,1,26.27,50,1000,PRE,50,1,FREE,26.27
244050,PONSON,GABRIELLE MAE,01/01/1995,F,ARUBA,ARU,15,2,0,612,0.7,133.01,1,30.08,50,1019,PRE,200,1,FREE,30.08
244050,PONSON,GABRIELLE MAE,01/01/1995,F,ARUBA,ARU,15,2,0,612,0.7,133.01,2,63.06,100,1019,PRE,200,1,FREE,32.98
244050,PONSON,GABRIELLE MAE,01/01/1995,F,ARUBA,ARU,15,2,0,612,0.7,133.01,3,97.15,150,1019,PRE,200,1,FREE,34.09
244050,PONSON,GABRIELLE MAE,01/01/1995,F,ARUBA,ARU,15,2,0,612,0.7,133.01,4,133.01,200,1019,PRE,200,1,FREE,35.86
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,1,3,1,721,0.78,62.5,1,28.97,50,1000,PRE,100,1,FLY,28.97
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,1,3,1,721,0.78,62.5,2,62.5,100,1000,PRE,100,1,FLY,33.53
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,3,1,4,618,0.79,148.05,1,30.02,50,1045,PRE,200,1,MEDLEY,30.02
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,3,1,4,618,0.79,148.05,2,68.32,100,1045,PRE,200,1,MEDLEY,38.3
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,3,1,4,618,0.79,148.05,3,111.48,150,1045,PRE,200,1,MEDLEY,43.16
243230,WHITFIELD,LOREEN,01/01/1993,F,AMERICAN SAMOA,ASA,3,1,4,618,0.79,148.05,4,148.05,200,1045,PRE,200,1,MEDLEY,36.57
244081,ABOOD,MATTHEW,01/01/1986,M,AUSTRALIA,AUS,27,9,6,881,0.74,21.84,1,21.84,50,1000,PRE,50,1,FREE,21.84
244081,ABOOD,MATTHEW,01/01/1986,M,AUSTRALIA,AUS,227,1,5,872,0.73,21.91,1,21.91,50,1838,SEM,50,1,FREE,21.91
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,1,29.76,50,,PRE,800,1,FREE,29.76
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,2,61.39,100,,PRE,800,1,FREE,31.63
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,3,93.02,150,,PRE,800,1,FREE,31.63
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,4,125.12,200,,PRE,800,1,FREE,32.1
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,5,157.03,250,,PRE,800,1,FREE,31.91
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,6,189.25,300,,PRE,800,1,FREE,32.22
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,7,221.05,350,,PRE,800,1,FREE,31.8
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,8,253.27,400,,PRE,800,1,FREE,32.22
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,9,285.01,450,,PRE,800,1,FREE,31.74
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,10,317.39,500,,PRE,800,1,FREE,32.38
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,11,349.21,550,,PRE,800,1,FREE,31.82
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,12,381.37,600,,PRE,800,1,FREE,32.16
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,13,413.32,650,,PRE,800,1,FREE,31.95
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,14,445.66,700,,PRE,800,1,FREE,32.34
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,15,476.9,750,,PRE,800,1,FREE,31.24
244090,ASHWOOD,JESSICA,01/01/1993,F,AUSTRALIA,AUS,32,2,3,921,0.78,507.74,16,507.74,800,,PRE,800,1,FREE,30.84
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,1,28.4,50,1122,PRE,400,1,FREE,28.4
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,2,58.88,100,1122,PRE,400,1,FREE,30.48
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,3,89.6,150,1122,PRE,400,1,FREE,30.72
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,4,120.71,200,1122,PRE,400,1,FREE,31.11
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,5,151.62,250,1122,PRE,400,1,FREE,30.91
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,6,183.08,300,1122,PRE,400,1,FREE,31.46
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,7,215.71,350,1122,PRE,400,1,FREE,32.63
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,5,3,4,879,0.7,249.65,8,249.65,400,1122,PRE,400,1,FREE,33.94
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,15,3,4,897,0.64,117.14,1,27.79,50,1019,PRE,200,1,FREE,27.79
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,15,3,4,897,0.64,117.14,2,57.16,100,1019,PRE,200,1,FREE,29.37
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,15,3,4,897,0.64,117.14,3,87.21,150,1019,PRE,200,1,FREE,30.05
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,15,3,4,897,0.64,117.14,4,117.14,200,1019,PRE,200,1,FREE,29.93
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,215,2,6,896,0.67,117.18,1,27.79,50,1914,SEM,200,1,FREE,27.79
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,215,2,6,896,0.67,117.18,2,57.28,100,1914,SEM,200,1,FREE,29.49
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,215,2,6,896,0.67,117.18,3,87.24,150,1914,SEM,200,1,FREE,29.96
244091,BARRATT,BRONTE,01/01/1989,F,AUSTRALIA,AUS,215,2,6,896,0.67,117.18,4,117.18,200,1914,SEM,200,1,FREE,29.94
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,22,8,4,935,0.77,53.24,1,25.36,50,1000,PRE,100,1,FREE,25.36
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,22,8,4,935,0.77,53.24,2,53.24,100,1000,PRE,100,1,FREE,27.88
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,222,2,4,943,0.82,53.09,1,25.36,50,1802,SEM,100,1,FREE,25.36
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,222,2,4,943,0.82,53.09,2,53.09,100,1802,SEM,100,1,FREE,27.73
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,122,1,5,984,0.75,52.34,1,24.85,50,1802,FIN,100,1,FREE,24.85
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,122,1,5,984,0.75,52.34,2,52.34,100,1802,FIN,100,1,FREE,27.49
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,33,8,4,934,0.78,24.27,1,24.27,50,1000,PRE,50,1,FREE,24.27
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,233,2,4,944,0.79,24.19,1,24.19,50,1858,SEM,50,1,FREE,24.19
244099,CAMPBELL,CATE,01/01/1992,F,AUSTRALIA,AUS,133,1,4,949,0.75,24.14,1,24.14,50,1832,FIN,50,1,FREE,24.14
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,1,5,4,923,0.73,57.56,1,27.05,50,1000,PRE,100,1,FLY,27.05
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,1,5,4,923,0.73,57.56,2,57.56,100,1000,PRE,100,1,FLY,30.51
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,201,1,5,927,0.72,57.49,1,27.1,50,1802,SEM,100,1,FLY,27.1
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,201,1,5,927,0.72,57.49,2,57.49,100,1802,SEM,100,1,FLY,30.39
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,101,1,3,952,0.73,56.97,1,26.8,50,1810,FIN,100,1,FLY,26.8
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,101,1,3,952,0.73,56.97,2,56.97,100,1810,FIN,100,1,FLY,30.17
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,3,4,4,875,0.75,131.88,1,27.5,50,1045,PRE,200,1,MEDLEY,27.5
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,3,4,4,875,0.75,131.88,2,60.82,100,1045,PRE,200,1,MEDLEY,33.32
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,3,4,4,875,0.75,131.88,3,99.71,150,1045,PRE,200,1,MEDLEY,38.89
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,3,4,4,875,0.75,131.88,4,131.88,200,1045,PRE,200,1,MEDLEY,32.17
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,203,2,6,912,0.72,130.06,1,27.93,50,1824,SEM,200,1,MEDLEY,27.93
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,203,2,6,912,0.72,130.06,2,60.36,100,1824,SEM,200,1,MEDLEY,32.43
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,203,2,6,912,0.72,130.06,3,98.65,150,1824,SEM,200,1,MEDLEY,38.29
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,203,2,6,912,0.72,130.06,4,130.06,200,1824,SEM,200,1,MEDLEY,31.41
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,103,1,3,926,0.73,129.39,1,27.77,50,1926,FIN,200,1,MEDLEY,27.77
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,103,1,3,926,0.73,129.39,2,60.57,100,1926,FIN,200,1,MEDLEY,32.8
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,103,1,3,926,0.73,129.39,3,98.35,150,1926,FIN,200,1,MEDLEY,37.78
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,103,1,3,926,0.73,129.39,4,129.39,200,1926,FIN,200,1,MEDLEY,31.04
244101,COUTTS,ALICIA,01/01/1987,F,AUSTRALIA,AUS,28,6,4,840,0.73,26.56,1,26.56,50,1024,PRE,50,1,FLY,26.56
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,10,6,6,909,0.6,53.6,1,26.17,50,1014,PRE,100,1,BACK,26.17
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,10,6,6,909,0.6,53.6,2,53.6,100,1014,PRE,100,1,BACK,27.43
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,210,2,4,902,0.62,53.74,1,25.92,50,1818,SEM,100,1,BACK,25.92
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,210,2,4,902,0.62,53.74,2,53.74,100,1818,SEM,100,1,BACK,27.82
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,110,1,1,912,0.66,53.55,1,25.88,50,1906,FIN,100,1,BACK,25.88
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,110,1,1,912,0.66,53.55,2,53.55,100,1906,FIN,100,1,BACK,27.67
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,34,6,7,851,0.59,25.36,1,25.36,50,1018,PRE,50,1,BACK,25.36
244105,DELANEY,ASHLEY,01/01/1986,M,AUSTRALIA,AUS,234,2,1,867,0.56,25.21,1,25.21,50,1915,SEM,50,1,BACK,25.21
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,1,5,6,890,0.71,58.27,1,27.1,50,1000,PRE,100,1,FLY,27.1
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,1,5,6,890,0.71,58.27,2,58.27,100,1000,PRE,100,1,FLY,31.17
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,201,1,6,877,0.7,58.56,1,27.35,50,1802,SEM,100,1,FLY,27.35
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,201,1,6,877,0.7,58.56,2,58.56,100,1802,SEM,100,1,FLY,31.21
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,28,5,8,893,0.69,26.03,1,26.03,50,1024,PRE,50,1,FLY,26.03
244107,ELMSLIE,BRITTANY,01/01/1994,F,AUSTRALIA,AUS,228,1,5,883,0.69,26.13,1,26.13,50,1915,SEM,50,1,FLY,26.13
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,11,6,6,867,0.74,67.59,1,32.35,50,1030,PRE,100,1,BREAST,32.35
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,11,6,6,867,0.74,67.59,2,67.59,100,1030,PRE,100,1,BREAST,35.24
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,211,2,2,849,0.74,68.04,1,32.11,50,1829,SEM,100,1,BREAST,32.11
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,211,2,2,849,0.74,68.04,2,68.04,100,1829,SEM,100,1,BREAST,35.93
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,24,3,3,858,0.73,147.41,1,33.29,50,1037,PRE,200,1,BREAST,33.29
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,24,3,3,858,0.73,147.41,2,70.65,100,1037,PRE,200,1,BREAST,37.36
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,24,3,3,858,0.73,147.41,3,108.43,150,1037,PRE,200,1,BREAST,37.78
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,24,3,3,858,0.73,147.41,4,147.41,200,1037,PRE,200,1,BREAST,38.98
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,224,1,7,918,0.73,144.14,1,33.85,50,1820,SEM,200,1,BREAST,33.85
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,224,1,7,918,0.73,144.14,2,70.07,100,1820,SEM,200,1,BREAST,36.22
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,224,1,7,918,0.73,144.14,3,107.3,150,1820,SEM,200,1,BREAST,37.23
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,224,1,7,918,0.73,144.14,4,144.14,200,1820,SEM,200,1,BREAST,36.84
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,124,1,7,921,0.75,144.01,1,34.16,50,1855,FIN,200,1,BREAST,34.16
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,124,1,7,921,0.75,144.01,2,69.91,100,1855,FIN,200,1,BREAST,35.75
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,124,1,7,921,0.75,144.01,3,107.03,150,1855,FIN,200,1,BREAST,37.12
244108,FOSTER,SALLY,01/01/1985,F,AUSTRALIA,AUS,124,1,7,921,0.75,144.01,4,144.01,200,1855,FIN,200,1,BREAST,36.98
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,12,5,4,841,0.7,108.05,1,25.35,50,1047,PRE,200,1,FREE,25.35
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,12,5,4,841,0.7,108.05,2,52.74,100,1047,PRE,200,1,FREE,27.39
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,12,5,4,841,0.7,108.05,3,80.46,150,1047,PRE,200,1,FREE,27.72
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,12,5,4,841,0.7,108.05,4,108.05,200,1047,PRE,200,1,FREE,27.59
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,212,1,7,861,0.73,107.21,1,24.98,50,1913,SEM,200,1,FREE,24.98
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,212,1,7,861,0.73,107.21,2,51.86,100,1913,SEM,200,1,FREE,26.88
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,212,1,7,861,0.73,107.21,3,79.76,150,1913,SEM,200,1,FREE,27.9
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,212,1,7,861,0.73,107.21,4,107.21,200,1913,SEM,200,1,FREE,27.45
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,112,1,1,863,0.7,107.11,1,24.54,50,1802,FIN,200,1,FREE,24.54
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,112,1,1,863,0.7,107.11,2,51.47,100,1802,FIN,200,1,FREE,26.93
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,112,1,1,863,0.7,107.11,3,78.88,150,1802,FIN,200,1,FREE,27.41
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,112,1,1,863,0.7,107.11,4,107.11,200,1802,FIN,200,1,FREE,28.23
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,1,26.32,50,1000,PRE,400,1,MEDLEY,26.32
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,2,56.39,100,1000,PRE,400,1,MEDLEY,30.07
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,3,89.57,150,1000,PRE,400,1,MEDLEY,33.18
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,4,121.73,200,1000,PRE,400,1,MEDLEY,32.16
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,5,158.53,250,1000,PRE,400,1,MEDLEY,36.8
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,6,195.57,300,1000,PRE,400,1,MEDLEY,37.04
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,7,225.76,350,1000,PRE,400,1,MEDLEY,30.19
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,37,3,4,879,0.68,254.52,8,254.52,400,1000,PRE,400,1,MEDLEY,28.76
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,1,26.12,50,1815,FIN,400,1,MEDLEY,26.12
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,2,56.47,100,1815,FIN,400,1,MEDLEY,30.35
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,3,89.38,150,1815,FIN,400,1,MEDLEY,32.91
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,4,121.67,200,1815,FIN,400,1,MEDLEY,32.29
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,5,158.65,250,1815,FIN,400,1,MEDLEY,36.98
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,6,196.99,300,1815,FIN,400,1,MEDLEY,38.34
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,7,227.64,350,1815,FIN,400,1,MEDLEY,30.65
244113,FRASER-HOLMES,THOMAS,01/01/1991,M,AUSTRALIA,AUS,137,1,1,849,0.66,257.46,8,257.46,400,1815,FIN,400,1,MEDLEY,29.82
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,1,29.61,50,1112,PRE,1500,1,FREE,29.61
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,2,62.13,100,1112,PRE,1500,1,FREE,32.52
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,3,94.37,150,1112,PRE,1500,1,FREE,32.24
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,4,127.1,200,1112,PRE,1500,1,FREE,32.73
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,5,159.88,250,1112,PRE,1500,1,FREE,32.78
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,6,192.52,300,1112,PRE,1500,1,FREE,32.64
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,7,224.88,350,1112,PRE,1500,1,FREE,32.36
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,8,257.67,400,1112,PRE,1500,1,FREE,32.79
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,9,290.19,450,1112,PRE,1500,1,FREE,32.52
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,10,323.35,500,1112,PRE,1500,1,FREE,33.16
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,11,355.86,550,1112,PRE,1500,1,FREE,32.51
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,12,389.1,600,1112,PRE,1500,1,FREE,33.24
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,13,421.51,650,1112,PRE,1500,1,FREE,32.41
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,14,454.79,700,1112,PRE,1500,1,FREE,33.28
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,15,487.18,750,1112,PRE,1500,1,FREE,32.39
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,16,520.29,800,1112,PRE,1500,1,FREE,33.11
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,17,552.81,850,1112,PRE,1500,1,FREE,32.52
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,18,585.9,900,1112,PRE,1500,1,FREE,33.09
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,19,618.35,950,1112,PRE,1500,1,FREE,32.45
244128,GUBECKA,CHELSEA,01/01/1998,F,AUSTRALIA,AUS,13,2,2,884,0.69,981.82,20,651.83,1000,1112,PRE,1500,1,FREE,33.48
